completed_on,distance_travelled,end_location_lat,end_location_long,started_on,driver_rating,rider_rating,start_zip_code,end_zip_code,charity_id,requested_car_category,free_credit_used,surge_factor,start_location_long,start_location_lat,color,make,model,year,rating,Date,PRCP,TMAX,TMIN,AWND,GustSpeed2,Fog,HeavyFog,Thunder
6/26/16 4:24,3580,30.26,-97.74,6/26/16 4:10,5,,,,,REGULAR,,0,-97.74,30.28,Yellow/Gold,Pontiac,Montana,2003,4.933333333,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:51,5382,30.24,-97.72,6/26/16 4:41,4,5,,,,REGULAR,,0,-97.74,30.27,Yellow/Gold,Pontiac,Montana,2003,4.933333333,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 2:52,2915,30.27,-97.75,6/26/16 2:45,,5,,,,REGULAR,,0,-97.75,30.29,Blue,Scion,xB,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:13,3345,30.28,-97.72,6/26/16 3:05,,,,,,REGULAR,,0,-97.74,30.26,Blue,Scion,xB,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:30,2876,30.26,-97.73,6/26/16 3:23,4,,,,,REGULAR,,0,-97.71,30.25,Blue,Scion,xB,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:07,4718,30.27,-97.74,6/26/16 3:06,5,5,,,,REGULAR,,0,-97.74,30.23,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:39,4456,30.27,-97.75,6/26/16 3:24,5,5,,,,REGULAR,,0,-97.76,30.26,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:58,4495,30.26,-97.74,6/26/16 3:49,,5,,,,REGULAR,,0,-97.77,30.26,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:34,10939,30.27,-97.76,6/26/16 4:20,3,,,,,REGULAR,,0,-97.79,30.3,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:10,7592,30.27,-97.74,6/26/16 4:47,,5,,,,REGULAR,,0,-97.74,30.27,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:28,1797,30.26,-97.75,6/26/16 5:23,,5,,,,REGULAR,,0,-97.76,30.26,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:42,2295,30.27,-97.72,6/26/16 5:38,5,5,,,,REGULAR,,0,-97.73,30.27,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:59,3718,30.24,-97.76,6/26/16 5:59,,5,,,,REGULAR,,0,-97.73,30.26,White,Toyota,Highlander,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 2:58,3758,30.26,-97.71,6/26/16 2:51,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:23,2006,30.27,-97.74,6/26/16 3:17,5,,,,,REGULAR,,0,-97.75,30.25,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:10,4978,30.26,-97.74,6/26/16 2:54,5,5,,,,REGULAR,,0,-97.75,30.29,Gray,Nissan,Altima,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:37,3445,30.25,-97.77,6/26/16 3:29,,,,,,REGULAR,,0,-97.79,30.24,Gray,Nissan,Altima,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:56,1165,30.27,-97.75,6/26/16 3:53,,5,,,,REGULAR,,0,-97.75,30.27,Gray,Nissan,Altima,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:07,2000,30.26,-97.74,6/26/16 3:06,5,,,,,REGULAR,,0,-97.76,30.27,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:17,852,30.27,-97.75,6/26/16 3:14,5,,,,,REGULAR,,0,-97.75,30.27,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:38,3360,30.23,-97.78,6/26/16 3:30,5,,,,,REGULAR,,0,-97.78,30.25,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:51,44,30.27,-97.75,6/26/16 3:51,5,,,,,REGULAR,,0,-97.75,30.27,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:18,3370,30.26,-97.74,6/26/16 4:18,5,,,,,REGULAR,,0,-97.74,30.29,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:43,2905,30.26,-97.74,6/26/16 4:29,,,,,,REGULAR,,0,-97.73,30.27,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:04,2543,30.27,-97.74,6/26/16 4:57,5,,,,,REGULAR,,0,-97.74,30.29,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 2:59,121,30.27,-97.75,6/26/16 2:59,5,,,,,REGULAR,,0,-97.75,30.27,Black,Acura,MDX,2003,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:18,3391,30.27,-97.74,6/26/16 3:09,5,4,,,,REGULAR,,0,-97.75,30.29,Silver,Chrysler,300,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:29,1844,30.27,-97.75,6/26/16 3:22,5,,,,,REGULAR,,0,-97.73,30.27,Silver,Chrysler,300,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:50,4241,30.27,-97.74,6/26/16 3:39,,,,,,REGULAR,,0,-97.77,30.26,Silver,Chrysler,300,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:11,6125,30.27,-97.75,6/26/16 4:02,4,5,,,5,REGULAR,,0,-97.79,30.26,Silver,Chrysler,300,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:52,37948,30.49,-97.84,6/26/16 4:20,,5,,,,REGULAR,,0,-97.75,30.25,Silver,Chrysler,300,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:28,9814,30.27,-97.79,6/26/16 3:12,,,,,,REGULAR,,0,-97.71,30.25,Gray,Honda,Civic,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:52,4556,30.26,-97.72,6/26/16 3:45,,,,,,REGULAR,,0,-97.74,30.24,Gray,Honda,Civic,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:23,6306,30.27,-97.74,6/26/16 4:11,,,,,,REGULAR,,0,-97.79,30.24,Gray,Honda,Civic,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:31,3754,30.27,-97.74,6/26/16 3:18,,,,,,REGULAR,,0,-97.77,30.28,Black,Acura,MDX,2003,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:45,2387,30.25,-97.76,6/26/16 3:41,,5,,,,REGULAR,,0,-97.76,30.26,Black,Acura,MDX,2003,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:56,3016,30.27,-97.75,6/26/16 3:50,,,,,,REGULAR,,0,-97.75,30.25,Black,Acura,MDX,2003,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:32,11563,30.29,-97.74,6/26/16 4:08,,5,,,,REGULAR,,0,-97.76,30.23,Black,Acura,MDX,2003,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:22,3040,30.27,-97.76,6/26/16 3:14,,5,,,,REGULAR,,0,-97.75,30.26,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:38,2341,30.27,-97.75,6/26/16 3:31,5,5,,,,REGULAR,,0,-97.74,30.29,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:02,4601,30.26,-97.74,6/26/16 3:47,5,5,,,,REGULAR,,0,-97.74,30.29,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:41,8098,30.27,-97.74,6/26/16 3:28,,5,,,,REGULAR,,0,-97.78,30.24,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:22,4019,30.26,-97.74,6/26/16 4:10,5,,,,,REGULAR,,0,-97.74,30.29,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:46,6766,30.26,-97.74,6/26/16 4:31,5,5,,,,REGULAR,,0,-97.74,30.26,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:07,1475,30.27,-97.75,6/26/16 4:54,5,5,,,,REGULAR,,0,-97.74,30.26,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:23,4173,30.25,-97.77,6/26/16 5:14,5,5,,,,REGULAR,,0,-97.75,30.27,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:39,4584,30.27,-97.75,6/26/16 3:31,4,5,,,,REGULAR,,0,-97.76,30.24,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:11,8508,30.26,-97.78,6/26/16 3:47,5,,,,,REGULAR,,0,-97.73,30.28,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:40,3570,30.26,-97.76,6/26/16 4:40,,,,,,REGULAR,,0,-97.72,30.26,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:04,1696,30.27,-97.75,6/26/16 4:54,5,5,,,,REGULAR,,0,-97.73,30.27,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:27,2546,30.28,-97.75,6/26/16 5:20,,5,,,,REGULAR,,0,-97.75,30.27,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:47,2918,30.25,-97.76,6/26/16 5:35,,5,,,,REGULAR,,0,-97.74,30.27,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:20,5753,30.3,-97.79,6/26/16 6:06,5,,,,,REGULAR,,0,-97.75,30.27,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:45,4047,30.25,-97.74,6/26/16 6:36,5,5,,,,REGULAR,,0,-97.77,30.26,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:09,3840,30.26,-97.73,6/26/16 6:53,,,,,,REGULAR,,0,-97.76,30.24,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:43,13230,30.2,-97.8,6/26/16 7:26,5,5,,,,REGULAR,,0,-97.74,30.27,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 8:04,2835,30.24,-97.73,6/26/16 7:58,,5,,,,REGULAR,,0,-97.74,30.26,White,Kia,Soul,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:51,1680,30.26,-97.74,6/26/16 3:43,,,,,,REGULAR,,0,-97.74,30.27,Gray,Kia,Sedona,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:12,2928,30.29,-97.75,6/26/16 4:04,5,,,,,REGULAR,,0,-97.75,30.27,Gray,Kia,Sedona,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 3:55,3107,30.27,-97.75,6/26/16 3:47,,,,,,REGULAR,,0,-97.75,30.29,Silver,Chevrolet,Suburban,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:03,286,30.27,-97.75,6/26/16 4:03,5,,,,,REGULAR,,0,-97.75,30.27,Silver,Chevrolet,Suburban,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:24,4009,30.27,-97.74,6/26/16 4:10,5,,,,,REGULAR,,0,-97.75,30.28,Silver,Chevrolet,Suburban,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:02,18128,30.27,-97.74,6/26/16 4:40,5,,,,,REGULAR,,0,-97.78,30.23,Silver,Chevrolet,Suburban,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:03,2318,30.26,-97.74,6/26/16 3:55,5,,,,,REGULAR,,0,-97.75,30.25,Black,Hyundai,Elantra,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:26,5229,30.26,-97.73,6/26/16 4:16,5,,,,,REGULAR,,0,-97.73,30.3,Black,Hyundai,Elantra,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:04,7385,30.27,-97.74,6/26/16 4:42,5,5,,,,REGULAR,,0,-97.78,30.23,Black,Hyundai,Elantra,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:27,5398,30.28,-97.77,6/26/16 5:18,5,5,,,,REGULAR,,0,-97.74,30.27,Black,Hyundai,Elantra,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:06,1506,30.27,-97.75,6/26/16 4:00,5,5,,,,REGULAR,,0,-97.76,30.26,Red,Cadillac,CTS,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:28,2475,30.27,-97.74,6/26/16 4:16,,5,,,,REGULAR,,0,-97.74,30.26,Red,Cadillac,CTS,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:45,1566,30.27,-97.75,6/26/16 4:38,5,,,,,REGULAR,,0,-97.74,30.28,Red,Cadillac,CTS,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:02,3327,30.28,-97.76,6/26/16 4:52,5,5,,,5,REGULAR,,0,-97.74,30.27,Red,Cadillac,CTS,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:45,37417,30.55,-97.71,6/26/16 5:12,5,5,,,,REGULAR,,0,-97.74,30.27,Red,Cadillac,CTS,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:12,6192,30.26,-97.74,6/26/16 4:01,5,,,,,REGULAR,,0,-97.79,30.26,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:30,3300,30.25,-97.76,6/26/16 4:21,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:45,4135,30.24,-97.76,6/26/16 4:38,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:08,4585,30.27,-97.74,6/26/16 4:57,5,5,,,,REGULAR,,0,-97.74,30.3,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:32,13680,30.24,-97.79,6/26/16 5:18,5,5,,,,REGULAR,,0,-97.72,30.26,Silver,Nissan,Altima,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:15,6904,30.27,-97.74,6/26/16 4:03,,,,,,REGULAR,,0,-97.8,30.26,Red,Hyundai,Sonata,2017,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:15,6904,30.27,-97.74,6/26/16 4:03,,,,,,REGULAR,,0,-97.8,30.26,Gray,Hyundai,Santa Fe,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:32,2562,30.27,-97.74,6/26/16 4:24,,5,,,,REGULAR,,0,-97.76,30.27,Red,Hyundai,Sonata,2017,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:32,2562,30.27,-97.74,6/26/16 4:24,,5,,,,REGULAR,,0,-97.76,30.27,Gray,Hyundai,Santa Fe,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:01,4178,30.27,-97.75,6/26/16 4:46,,5,,,3,REGULAR,,0,-97.74,30.3,Red,Hyundai,Sonata,2017,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:01,4178,30.27,-97.75,6/26/16 4:46,,5,,,3,REGULAR,,0,-97.74,30.3,Gray,Hyundai,Santa Fe,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:09,6041,30.22,-97.77,6/26/16 3:58,5,5,,,,REGULAR,,0,-97.76,30.26,Black,Volkswagen,Jetta,2012,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:14,1900,30.26,-97.74,6/26/16 4:02,,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:26,152,30.27,-97.75,6/26/16 4:24,,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:46,7065,30.3,-97.72,6/26/16 4:34,3,,,,,REGULAR,,0,-97.74,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:12,1299,30.26,-97.74,6/26/16 5:03,,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:25,3929,30.26,-97.74,6/26/16 4:13,5,,,,,REGULAR,,0,-97.73,30.29,White,Toyota,Highlander,2010,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:38,16235,30.32,-97.72,6/26/16 4:19,4,5,,,,REGULAR,,0,-97.67,30.2,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:58,4063,30.27,-97.74,6/26/16 4:47,,,,,,REGULAR,,0,-97.72,30.3,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:14,6607,30.26,-97.77,6/26/16 5:03,5,4,,,,REGULAR,,0,-97.73,30.26,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:40,11210,30.26,-97.74,6/26/16 4:17,,,,,,REGULAR,,0,-97.74,30.24,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:23,3917,30.24,-97.77,6/26/16 5:15,,5,,,,REGULAR,,0,-97.75,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:46,3687,30.27,-97.74,6/26/16 5:38,5,5,,,,REGULAR,,0,-97.76,30.28,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:05,3979,30.26,-97.79,6/26/16 6:05,5,,,,,REGULAR,,0,-97.75,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:23,3548,30.29,-97.74,6/26/16 6:16,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:36,12,30.27,-97.75,6/26/16 6:36,,5,,,,REGULAR,,0,-97.75,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:53,8646,30.23,-97.82,6/26/16 6:53,5,,,,,REGULAR,,0,-97.75,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:20,2885,30.29,-97.74,6/26/16 7:09,,,,,,REGULAR,,0,-97.75,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:47,5935,30.29,-97.75,6/26/16 7:29,,,,,,REGULAR,,0,-97.74,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 8:04,3715,30.29,-97.75,6/26/16 7:56,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Subaru,Outback,2005,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:34,5139,30.27,-97.75,6/26/16 4:25,,,,,,REGULAR,,0,-97.73,30.28,White,Ford,Explorer,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:50,3659,30.27,-97.74,6/26/16 4:41,5,5,,,,REGULAR,,0,-97.75,30.29,White,Ford,Explorer,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:07,2483,30.26,-97.74,6/26/16 4:59,,5,,,,REGULAR,,0,-97.75,30.27,White,Ford,Explorer,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:27,4383,30.27,-97.75,6/26/16 5:16,5,5,,,,REGULAR,,0,-97.76,30.24,White,Ford,Explorer,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:36,1866,30.27,-97.75,6/26/16 4:29,5,,,,,REGULAR,,0,-97.74,30.28,Gray,Nissan,Altima,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:00,3319,30.27,-97.72,6/26/16 4:44,5,,,,,REGULAR,,0,-97.75,30.27,Gray,Nissan,Altima,2008,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:34,1143,30.27,-97.75,6/26/16 4:29,,,,,,REGULAR,,0,-97.74,30.26,Black,Hyundai,Sonata Hybrid,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:03,3820,30.27,-97.74,6/26/16 4:37,2,5,,,,REGULAR,,0,-97.75,30.28,Black,Hyundai,Sonata Hybrid,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:23,5252,30.3,-97.74,6/26/16 5:13,,5,,,,REGULAR,,0,-97.74,30.27,Black,Hyundai,Sonata Hybrid,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 4:52,11962,30.34,-97.74,6/26/16 4:36,5,5,,,,REGULAR,,0,-97.73,30.27,Gray,Honda,Civic,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:15,3458,30.29,-97.74,6/26/16 5:01,5,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Equinox,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:31,3083,30.27,-97.74,6/26/16 5:22,,5,,,,REGULAR,,0,-97.75,30.29,White,Chevrolet,Equinox,2015,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:09,5063,30.29,-97.76,6/26/16 5:00,5,5,,,3,REGULAR,,0,-97.75,30.27,White,Toyota,Sienna,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:35,5761,30.26,-97.73,6/26/16 5:23,5,5,,,,REGULAR,,0,-97.75,30.29,White,Toyota,Sienna,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:03,12050,30.23,-97.74,6/26/16 5:38,,5,,,,REGULAR,,0,-97.73,30.26,White,Toyota,Sienna,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:38,3255,30.26,-97.75,6/26/16 6:25,5,,,,,REGULAR,,0,-97.74,30.27,White,Toyota,Sienna,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:18,6011,30.29,-97.77,6/26/16 5:02,5,5,,,,REGULAR,,0,-97.74,30.26,Yellow/Gold,Pontiac,Montana,2003,4.933333333,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:24,5637,30.25,-97.76,6/26/16 5:13,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Ford,Explorer,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:50,4339,30.28,-97.74,6/26/16 5:38,,5,,,,REGULAR,,0,-97.74,30.26,Gray,Ford,Explorer,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:00,30,30.27,-97.75,6/26/16 5:59,,,,,,REGULAR,,0,-97.75,30.27,Gray,Ford,Explorer,2007,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:16,1258,30.27,-97.74,6/26/16 5:10,,5,,,,REGULAR,,0,-97.75,30.27,Red,Hyundai,Sonata,2017,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:16,1258,30.27,-97.74,6/26/16 5:10,,5,,,,REGULAR,,0,-97.75,30.27,Gray,Hyundai,Santa Fe,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:35,10533,30.33,-97.7,6/26/16 5:30,5,,,,,REGULAR,,0,-97.76,30.26,Black,Volkswagen,Tiguan,2013,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:32,53,30.27,-97.75,6/26/16 5:27,1,,,,,REGULAR,,0,-97.75,30.27,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:53,4845,30.28,-97.76,6/26/16 5:46,,5,,,,REGULAR,,0,-97.74,30.27,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:35,20290,30.19,-97.88,6/26/16 6:04,,5,,,3,REGULAR,,0,-97.75,30.27,Black,Nissan,Versa Note,2014,4.844444444,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:52,14321,30.26,-97.76,6/26/16 5:27,,5,,,,REGULAR,,0,-97.74,30.27,Gray,Honda,Civic,2011,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:42,10067,30.33,-97.73,6/26/16 5:26,5,5,,,,REGULAR,,0,-97.73,30.26,Red,Hyundai,Sonata,2017,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:42,10067,30.33,-97.73,6/26/16 5:26,5,5,,,,REGULAR,,0,-97.73,30.26,Gray,Hyundai,Santa Fe,2014,5,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:38,1942,30.27,-97.75,6/26/16 5:28,,5,,,,REGULAR,,0,-97.74,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:02,9331,30.3,-97.74,6/26/16 5:50,,5,,,,REGULAR,,0,-97.78,30.24,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:30,3091,30.27,-97.75,6/26/16 6:14,,,,,,REGULAR,,0,-97.74,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:47,2475,30.23,-97.78,6/26/16 5:40,,5,,,,REGULAR,,0,-97.79,30.24,Yellow/Gold,Pontiac,Montana,2003,4.933333333,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 5:53,2071,30.29,-97.75,6/26/16 5:53,,5,,,,REGULAR,,0,-97.75,30.27,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 6:29,24723,30.48,-97.79,6/26/16 6:29,,5,,,,REGULAR,,0,-97.74,30.26,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:12,5287,30.29,-97.74,6/26/16 7:00,,,,,,REGULAR,,0,-97.74,30.26,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
6/26/16 7:31,8568,30.25,-97.8,6/26/16 7:22,5,,,,,REGULAR,,0,-97.75,30.27,Blue,Honda,Fit,2013,4.955555556,6/26/16,0,95,76,4.9,13,1,0,0
